,Arithmetic Mean,1st Max Value,Date Local,County Name,City Name,State Name
3902,4.470833,7.5,2020-03-22,Riverside,Indio,California
3903,7.454167,12.2,2020-03-23,Riverside,Indio,California
3904,8.470832999999999,12.8,2020-03-24,Riverside,Indio,California
3905,8.895833,11.6,2020-03-25,Riverside,Indio,California
3906,8.0625,12.7,2020-03-26,Riverside,Indio,California
3907,7.104167,10.8,2020-03-27,Riverside,Indio,California
3908,4.775,10.2,2020-03-28,Riverside,Indio,California
3909,8.391667,12.2,2020-03-29,Riverside,Indio,California
3910,3.8625,11.0,2020-03-30,Riverside,Indio,California
3911,2.654167,4.0,2020-03-31,Riverside,Indio,California
4003,2.733333,4.9,2020-01-01,Riverside,Torres-Martinez I.R.,California
4004,2.2625,4.5,2020-01-02,Riverside,Torres-Martinez I.R.,California
4005,2.5958330000000003,4.5,2020-01-03,Riverside,Torres-Martinez I.R.,California
4006,2.5125,4.9,2020-01-04,Riverside,Torres-Martinez I.R.,California
4007,2.629167,4.3,2020-01-05,Riverside,Torres-Martinez I.R.,California
4008,2.7,4.5,2020-01-06,Riverside,Torres-Martinez I.R.,California
4009,2.95,5.4,2020-01-07,Riverside,Torres-Martinez I.R.,California
4010,2.420833,3.9,2020-01-08,Riverside,Torres-Martinez I.R.,California
4011,3.5625,6.0,2020-01-09,Riverside,Torres-Martinez I.R.,California
4012,2.6,6.2,2020-01-10,Riverside,Torres-Martinez I.R.,California
4013,2.875,5.4,2020-01-11,Riverside,Torres-Martinez I.R.,California
4014,2.529167,4.3,2020-01-12,Riverside,Torres-Martinez I.R.,California
4015,2.666667,6.2,2020-01-13,Riverside,Torres-Martinez I.R.,California
4016,2.875,6.2,2020-01-14,Riverside,Torres-Martinez I.R.,California
4017,2.654167,4.3,2020-01-15,Riverside,Torres-Martinez I.R.,California
4018,2.7208330000000003,5.0,2020-01-16,Riverside,Torres-Martinez I.R.,California
4019,3.166667,6.6000000000000005,2020-01-17,Riverside,Torres-Martinez I.R.,California
4020,2.829167,4.5,2020-01-18,Riverside,Torres-Martinez I.R.,California
4021,3.5125,5.4,2020-01-19,Riverside,Torres-Martinez I.R.,California
4022,2.520833,4.9,2020-01-20,Riverside,Torres-Martinez I.R.,California
4023,3.0250000000000004,7.4,2020-01-21,Riverside,Torres-Martinez I.R.,California
4024,2.3458330000000003,4.7,2020-01-22,Riverside,Torres-Martinez I.R.,California
4025,3.5333330000000003,5.8,2020-01-23,Riverside,Torres-Martinez I.R.,California
4026,2.95,4.7,2020-01-24,Riverside,Torres-Martinez I.R.,California
4027,3.3125,5.4,2020-01-25,Riverside,Torres-Martinez I.R.,California
4028,2.545833,4.3,2020-01-26,Riverside,Torres-Martinez I.R.,California
4029,3.6875,9.1,2020-01-27,Riverside,Torres-Martinez I.R.,California
4030,2.795833,6.2,2020-01-28,Riverside,Torres-Martinez I.R.,California
4031,7.179167,15.1,2020-01-29,Riverside,Torres-Martinez I.R.,California
4032,3.4875000000000003,6.8,2020-01-30,Riverside,Torres-Martinez I.R.,California
4033,3.208333,5.4,2020-01-31,Riverside,Torres-Martinez I.R.,California
4034,3.2375000000000003,5.8,2020-02-01,Riverside,Torres-Martinez I.R.,California
4035,3.354167,7.0,2020-02-02,Riverside,Torres-Martinez I.R.,California
4036,5.2,10.1,2020-02-03,Riverside,Torres-Martinez I.R.,California
4037,7.995832999999998,11.7,2020-02-04,Riverside,Torres-Martinez I.R.,California
4038,3.0333330000000003,5.6000000000000005,2020-02-05,Riverside,Torres-Martinez I.R.,California
4039,3.6375,6.4,2020-02-06,Riverside,Torres-Martinez I.R.,California
4040,3.1750000000000003,5.4,2020-02-07,Riverside,Torres-Martinez I.R.,California
4041,3.0,5.4,2020-02-08,Riverside,Torres-Martinez I.R.,California
4042,5.179167,12.6,2020-02-09,Riverside,Torres-Martinez I.R.,California
4043,7.258332999999999,13.2,2020-02-10,Riverside,Torres-Martinez I.R.,California
4044,5.854167,14.0,2020-02-11,Riverside,Torres-Martinez I.R.,California
4045,3.558333,7.2,2020-02-12,Riverside,Torres-Martinez I.R.,California
4046,3.120833,6.0,2020-02-13,Riverside,Torres-Martinez I.R.,California
4047,3.2125000000000004,6.6000000000000005,2020-02-14,Riverside,Torres-Martinez I.R.,California
4048,3.591667,7.8,2020-02-15,Riverside,Torres-Martinez I.R.,California
4049,3.8375,6.6000000000000005,2020-02-16,Riverside,Torres-Martinez I.R.,California
4050,3.733333,8.0,2020-02-17,Riverside,Torres-Martinez I.R.,California
4051,3.5708330000000004,7.6,2020-02-18,Riverside,Torres-Martinez I.R.,California
4052,3.341667,6.0,2020-02-19,Riverside,Torres-Martinez I.R.,California
